scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
C,175,20560676,1000,2.0,psm,3.2533633949239893,1.2533633949239893,True,,1000,550,450,550.0,241.0,True,ATT,"x1,x2",False,0.0015122772955369261,0.059586990405562146,0.01818181818181818,,,False,{}
C,175,20560676,1000,2.0,did,3.238448502304151,1.2384485023041512,True,,1000,550,450,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,175,20560676,1000,2.0,did_with_covariates,2.7010936197367528,0.7010936197367528,True,,1000,550,450,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,175,20560676,1000,2.0,psm_did,2.6293703885703255,0.6293703885703255,True,,1000,550,450,550.0,241.0,True,ATT,"x1,x2",False,0.0015122772955369261,0.059586990405562146,0.01818181818181818,,,False,{}
C,176,20560677,1000,2.0,psm,3.227425416428695,1.2274254164286948,True,,1000,499,501,499.0,238.0,True,ATT,"x1,x2",False,0.001143532615977616,0.03355730347357777,0.006012024048096192,,,False,{}
C,176,20560677,1000,2.0,did,3.17256793552004,1.17256793552004,True,,1000,499,501,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,176,20560677,1000,2.0,did_with_covariates,2.7762307722724042,0.7762307722724042,True,,1000,499,501,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,176,20560677,1000,2.0,psm_did,2.7751989175347873,0.7751989175347873,True,,1000,499,501,499.0,238.0,True,ATT,"x1,x2",False,0.001143532615977616,0.03355730347357777,0.006012024048096192,,,False,{}
C,177,20560678,1000,2.0,psm,3.2911503051764077,1.2911503051764077,True,,1000,495,505,495.0,237.0,True,ATT,"x1,x2",False,0.001260222898542457,0.02981795662643849,0.00808080808080808,,,False,{}
C,177,20560678,1000,2.0,did,3.380196718254021,1.380196718254021,True,,1000,495,505,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,177,20560678,1000,2.0,did_with_covariates,2.8589477933023564,0.8589477933023564,True,,1000,495,505,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,177,20560678,1000,2.0,psm_did,2.828118677526367,0.8281186775263669,True,,1000,495,505,495.0,237.0,True,ATT,"x1,x2",False,0.001260222898542457,0.02981795662643849,0.00808080808080808,,,False,{}
C,178,20560679,1000,2.0,psm,3.3210659643304705,1.3210659643304705,True,,1000,483,517,483.0,236.0,True,ATT,"x1,x2",False,0.0024334183389382886,0.08295753562712294,0.041407867494824016,,,False,{}
C,178,20560679,1000,2.0,did,3.2812394660173307,1.2812394660173307,True,,1000,483,517,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,178,20560679,1000,2.0,did_with_covariates,2.7200389002622196,0.7200389002622196,True,,1000,483,517,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,178,20560679,1000,2.0,psm_did,2.796418301074734,0.7964183010747341,True,,1000,483,517,483.0,236.0,True,ATT,"x1,x2",False,0.0024334183389382886,0.08295753562712294,0.041407867494824016,,,False,{}
C,179,20560680,1000,2.0,psm,3.3253171732563556,1.3253171732563556,True,,1000,484,516,484.0,258.0,True,ATT,"x1,x2",False,0.0011951452176729303,0.024699145098161956,0.0,,,False,{}
C,179,20560680,1000,2.0,did,3.0814315494507505,1.0814315494507505,True,,1000,484,516,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,179,20560680,1000,2.0,did_with_covariates,2.694005265643063,0.6940052656430629,True,,1000,484,516,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,179,20560680,1000,2.0,psm_did,2.7619457504536253,0.7619457504536253,True,,1000,484,516,484.0,258.0,True,ATT,"x1,x2",False,0.0011951452176729303,0.024699145098161956,0.0,,,False,{}
C,180,20560681,1000,2.0,psm,3.0700205857427085,1.0700205857427085,True,,1000,482,518,482.0,249.0,True,ATT,"x1,x2",False,0.0010325896702110785,0.07231882400143119,0.006224066390041493,,,False,{}
C,180,20560681,1000,2.0,did,3.136620374060599,1.1366203740605991,True,,1000,482,518,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,180,20560681,1000,2.0,did_with_covariates,2.6069779834291005,0.6069779834291005,True,,1000,482,518,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,180,20560681,1000,2.0,psm_did,2.5449408817714407,0.5449408817714407,True,,1000,482,518,482.0,249.0,True,ATT,"x1,x2",False,0.0010325896702110785,0.07231882400143119,0.006224066390041493,,,False,{}
C,181,20560682,1000,2.0,psm,3.1235635566978064,1.1235635566978064,True,,1000,480,520,480.0,251.0,True,ATT,"x1,x2",False,0.001438200105797216,0.030498396641425618,0.0020833333333333333,,,False,{}
C,181,20560682,1000,2.0,did,3.1018023269072588,1.1018023269072588,True,,1000,480,520,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,181,20560682,1000,2.0,did_with_covariates,2.6912655261989826,0.6912655261989826,True,,1000,480,520,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,181,20560682,1000,2.0,psm_did,2.733987469150182,0.7339874691501822,True,,1000,480,520,480.0,251.0,True,ATT,"x1,x2",False,0.001438200105797216,0.030498396641425618,0.0020833333333333333,,,False,{}
C,182,20560683,1000,2.0,psm,2.9127963859285253,0.9127963859285253,True,,1000,488,512,488.0,249.0,True,ATT,"x1,x2",False,0.0014380169658654823,0.024741298194815742,0.004098360655737705,,,False,{}
C,182,20560683,1000,2.0,did,3.080925428386732,1.080925428386732,True,,1000,488,512,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,182,20560683,1000,2.0,did_with_covariates,2.5570837648645615,0.5570837648645615,True,,1000,488,512,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,182,20560683,1000,2.0,psm_did,2.431101532126017,0.431101532126017,True,,1000,488,512,488.0,249.0,True,ATT,"x1,x2",False,0.0014380169658654823,0.024741298194815742,0.004098360655737705,,,False,{}
C,183,20560684,1000,2.0,psm,3.019850308462242,1.019850308462242,True,,1000,481,519,481.0,244.0,True,ATT,"x1,x2",False,0.0014785112347337262,0.10843722035087688,0.02079002079002079,,,False,{}
C,183,20560684,1000,2.0,did,3.1892850519849216,1.1892850519849216,True,,1000,481,519,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,183,20560684,1000,2.0,did_with_covariates,2.657596084797704,0.6575960847977038,True,,1000,481,519,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,183,20560684,1000,2.0,psm_did,2.80159872362056,0.8015987236205602,True,,1000,481,519,481.0,244.0,True,ATT,"x1,x2",False,0.0014785112347337262,0.10843722035087688,0.02079002079002079,,,False,{}
C,184,20560685,1000,2.0,psm,3.007601596624742,1.0076015966247418,True,,1000,508,492,508.0,228.0,True,ATT,"x1,x2",False,0.0024408192702426203,0.11079430127077738,0.03937007874015748,,,False,{}
C,184,20560685,1000,2.0,did,3.3358613924055107,1.3358613924055107,True,,1000,508,492,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,184,20560685,1000,2.0,did_with_covariates,2.7967756039809872,0.7967756039809872,True,,1000,508,492,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,184,20560685,1000,2.0,psm_did,2.7081601963627335,0.7081601963627335,True,,1000,508,492,508.0,228.0,True,ATT,"x1,x2",False,0.0024408192702426203,0.11079430127077738,0.03937007874015748,,,False,{}
C,185,20560686,1000,2.0,psm,2.712010174997622,0.712010174997622,True,,1000,516,484,516.0,239.0,True,ATT,"x1,x2",False,0.0009716502997974126,0.04532966193189114,0.007751937984496124,,,False,{}
C,185,20560686,1000,2.0,did,2.997303447405784,0.997303447405784,True,,1000,516,484,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,185,20560686,1000,2.0,did_with_covariates,2.4373600902613424,0.43736009026134237,True,,1000,516,484,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,185,20560686,1000,2.0,psm_did,2.356314332364601,0.35631433236460097,True,,1000,516,484,516.0,239.0,True,ATT,"x1,x2",False,0.0009716502997974126,0.04532966193189114,0.007751937984496124,,,False,{}
C,186,20560687,1000,2.0,psm,3.250006101345776,1.2500061013457762,True,,1000,532,468,532.0,240.0,True,ATT,"x1,x2",False,0.0013491010047091453,0.05829350543282319,0.013157894736842105,,,False,{}
C,186,20560687,1000,2.0,did,3.1473078092284266,1.1473078092284266,True,,1000,532,468,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,186,20560687,1000,2.0,did_with_covariates,2.6741415341925343,0.6741415341925343,True,,1000,532,468,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,186,20560687,1000,2.0,psm_did,2.5674995076391767,0.5674995076391767,True,,1000,532,468,532.0,240.0,True,ATT,"x1,x2",False,0.0013491010047091453,0.05829350543282319,0.013157894736842105,,,False,{}
C,187,20560688,1000,2.0,psm,2.863715755254111,0.8637157552541108,True,,1000,503,497,503.0,250.0,True,ATT,"x1,x2",False,0.0013424837051404111,0.05984907432572417,0.011928429423459244,,,False,{}
C,187,20560688,1000,2.0,did,2.9487645688937336,0.9487645688937336,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
C,187,20560688,1000,2.0,did_with_covariates,2.496607602695442,0.496607602695442,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
C,187,20560688,1000,2.0,psm_did,2.474524544140217,0.47452454414021705,True,,1000,503,497,503.0,250.0,True,ATT,"x1,x2",False,0.0013424837051404111,0.05984907432572417,0.011928429423459244,,,False,{}
C,188,20560689,1000,2.0,psm,3.1952623248499155,1.1952623248499155,True,,1000,511,489,511.0,243.0,True,ATT,"x1,x2",False,0.0015887194323151953,0.0687240929934918,0.01761252446183953,,,False,{}
